id,rank,workers,company,state,state,city,metro,growth,revenue,industry,yrs_on_list
25802,2944,25,Turn-key Technologies,New Jersey,NJ,Sayreville,New York City,122.7844,9928748,IT Services,1
3042,2945,213,Cumberland Consulting Group,Tennessee,TN,Franklin,Nashville,122.599,40306000,IT Services,6
1841,2946,177,Bankers Healthcare Group,Florida,FL,Southwest Ranches,Miami,122.535,61332289,Financial Services,8
18645,2947,65,Contemporary Staffing Solutions,New Jersey,NJ,Mount Laurel,Philadelphia,122.5186,104511308,Human Resources,5
21626,2948,26,Integrated Business Technologies,Oklahoma,OK,Broken Arrow,Tulsa OK,122.4592,3818677,IT Services,3
22161,2949,20,ServerLift,Arizona,AZ,Phoenix,Phoenix,122.3599,4756934,Manufacturing,3
23980,2950,12,ClimbTech,Texas,TX,Austin,Austin,122.2844,3041920,Manufacturing,2
25953,2951,12,Bat City Awards & Apparel,Texas,TX,Austin,Austin,122.2821,2035342,Business Products & Services,1
25110,2952,652,Genewiz,New Jersey,NJ,South Plainfield,New York City,122.1611,41463607,Business Products & Services,1
24316,2953,38,Point & Pay,Florida,FL,Oldsmar,Tampa,122.1251,12230626,Financial Services,2
2573,2954,333,VanderHouwen & Associates,Oregon,OR,Portland,Portland OR,122.0805,38739454,IT Services,6
26222,2955,9,IQR Consulting,California,CA,Santa Rosa,Santa Rosa-Petaluma CA,122.0637,2023000,Financial Services,1
25350,2956,272,Accurate Background,California,CA,Irvine,Los Angeles,122.0517,28083983,Human Resources,1
20480,2957,35,Saxum,Oklahoma,OK,Oklahoma City,Oklahoma City OK,122.0481,5519983,Advertising & Marketing,4
25884,2958,70,T&G Constructors,Florida,FL,Orlando,Orlando FL,122.0262,36461739,Construction,1
23763,2959,300,Empyrean Benefit Solutions,Texas,TX,Houston,Houston,121.9903,33514612,Human Resources,2
101,2960,347,Zeon Solutions,Wisconsin,WI,Milwaukee,Milwaukee-Waukesha-West Allis WI,121.9602,14845030,IT Services,6
25202,2961,26,The Frontier Project,Virginia,VA,Richmond,Richmond VA,121.9109,2251759,Business Products & Services,1
19229,2962,87,Phone Power,California,CA,Winnetka,Los Angeles,121.8638,17283580,Telecommunications,3
20317,2963,33,The Asylum,California,CA,Burbank,Los Angeles,121.6792,18080241,Media,4
25195,2964,50,Appliances Connection,New York,NY,Brooklyn,New York City,121.6625,115625529,Consumer Products & Services,1
17611,2965,65,AXIA Consulting,Ohio,OH,Columbus,Columbus OH,121.6206,21384610,IT Services,5
20853,2966,102,Aurico,Illinois,IL,Arlington Heights,Chicago,121.6114,12649916,Human Resources,4
25859,2967,180,Baldwin Risk Partners,Florida,FL,Tampa,Tampa,121.5313,15671743,Insurance,1
24901,2968,7,Integrated Insight,Florida,FL,The Villages,,121.4068,2684197,Business Products & Services,1
18179,2969,230,Keste,Texas,TX,Plano,Dallas,121.3943,33132213,IT Services,5
1848,2970,225,Anexinet,Pennsylvania,PA,Blue Bell,Philadelphia,121.1886,113034000,IT Services,7
22207,2971,210,Blue Armor Security Services,Texas,TX,San Antonio,San Antonio TX,121.1518,4540605,Security,3
25198,2972,36,Alert Solutions,Rhode Island,RI,Cranston,Providence-New Bedford-Fall River RI-MA,121.1308,4572100,Business Products & Services,1
26101,2973,20,Residential Systems,Colorado,CO,Lakewood,Denver,120.9719,3456000,Consumer Products & Services,1
21533,2974,98,Hiatus Spa + Retreat,Texas,TX,Dallas,Dallas,120.7547,4276894,Consumer Products & Services,3
25903,2975,24,E Group (Reston VA),Virginia,VA,Reston,Washington DC,120.6747,21521964,Business Products & Services,1
3043,2976,25,Red Moon Marketing,North Carolina,NC,Charlotte,Charlotte,120.6576,7733037,Advertising & Marketing,4
25159,2977,60,Centroid,Michigan,MI,Troy,Detroit,120.6283,22576867,IT Services,1
26018,2978,34,Cullum Homes,Arizona,AZ,Scottsdale,Phoenix,120.6331,20594691,Construction,1
24067,2979,65,QCS Logistics,Louisiana,LA,New Orleans,New Orleans-Metairie-Kenner LA,120.6198,3514112,Logistics & Transportation,2
23961,2980,52,Redtail Technology,California,CA,Gold River,Sacramento--Arden-Arcade--Roseville CA,120.5819,7311661,Software,2
20274,2981,37,Concept Technology,Tennessee,TN,Nashville,Nashville,120.5647,5311521,IT Services,4
20580,2982,205,National Systems Consulting,Texas,TX,Plano,Dallas,120.518,23397205,IT Services,4
4525,2983,85,KaTom Restaurant Supply,Tennessee,TN,Kodak,Morristown TN,120.3113,54975244,Food & Beverage,6
23522,2984,13,The Orchid Boutique,Florida,FL,Miami,Miami,120.1512,2417089,Retail,2
25806,2985,199,Wildman Business Group,Indiana,IN,Warsaw,Warsaw IN,120.0826,37375836,Business Products & Services,1
22534,2986,40,HomeSmart,Arizona,AZ,Phoenix,Phoenix,120.0485,109695228,Real Estate,3
24527,2987,26,Etter Engineering,Connecticut,CT,Bristol,Hartford-West Hartford-East Hartford CT,119.9942,7592000,Manufacturing,2
21003,2988,85,Honey-Can-Do,Illinois,IL,Berkeley,Chicago,119.8977,38680000,Consumer Products & Services,3
989,2989,250,Astir IT Solutions,New Jersey,NJ,South Plainfield,New York City,119.8941,26663803,IT Services,8
3711,2990,227,Atrion Networking,Rhode Island,RI,Warwick,Providence-New Bedford-Fall River RI-MA,119.8501,84169384,IT Services,6
19290,2991,62,RAMP,Massachusetts,MA,Boston,Boston,119.7875,7182533,Advertising & Marketing,2
2064,2992,50,Signum Group,Georgia,GA,Atlanta,Atlanta,119.7747,9085129,Business Products & Services,3
894,2993,148,Next Tier Concepts,Virginia,VA,Vienna,Washington DC,119.7063,34013909,IT Services,6
2852,2994,118,Predictive Service,Ohio,OH,Cleveland,Cleveland,119.6789,14176921,Business Products & Services,8
22420,2995,35,CyberTex,Texas,TX,Austin,Austin,119.6033,3566288,Education,3
25059,2996,15,ExamSoft Worldwide,Texas,TX,Dallas,Dallas,119.5372,9659139,Education,1
26055,2997,35,Flooring Solutions,Texas,TX,Austin,Austin,119.3691,20306122,Construction,1
23642,2998,15,Z Brand Group,Pennsylvania,PA,Pittsburgh,Pittsburgh PA,119.291,3067705,Advertising & Marketing,2
24141,2999,16,Liberty Technology,Georgia,GA,Griffin,Atlanta,119.2476,2904816,IT Services,2
26012,3000,17,RMS Media Group,Massachusetts,MA,Andover,Boston,119.1897,5951000,Media,1
25681,3001,3,ARG,Florida,FL,St. Petersburg,Tampa,119.0672,3842814,Human Resources,1
19820,3002,84,KBA Docusys,California,CA,Union City,San Francisco,118.8741,20748094,Business Products & Services,4
4882,3003,51,Bottom Line Equipment,Louisiana,LA,St. Rose,New Orleans-Metairie-Kenner LA,118.8637,38898129,Construction,6
152,3004,145,CPXi,New York,NY,New York,New York City,118.8316,111440000,Advertising & Marketing,4
25200,3005,35,Atlantic Partners,Florida,FL,Boca Raton,Miami,118.7266,12484551,Human Resources,1
20177,3006,76,Republica,Florida,FL,Miami,Miami,118.7218,11913237,Advertising & Marketing,4
19807,3007,2722,Which Wich Superior Sandwiches,Texas,TX,Dallas,Dallas,118.7232,11177580,Food & Beverage,4
25813,3008,19,Trinity Insight,Pennsylvania,PA,Philadelphia,Philadelphia,118.6744,2123342,Advertising & Marketing,1
21231,3009,35,JWB Real Estate Capital,Florida,FL,Jacksonville,Jacksonville FL,118.524,9324295,Real Estate,3
23915,3010,16,Strativity Group,New Jersey,NJ,Hackensack,New York City,118.5089,5891000,Business Products & Services,2
25573,3011,24,Metro Health,Florida,FL,Orlando,Orlando FL,118.4983,6620789,Health,1
19476,3012,41,BountyJobs,New York,NY,New York,New York City,118.4424,35344272,Human Resources,4
18161,3013,1025,Orion Systems Integrators,New Jersey,NJ,Monmouth Junction,New York City,118.4328,68127000,IT Services,5
3025,3014,88,Dogtopia,Virginia,VA,Tysons Corner,Washington DC,118.4166,5623900,Consumer Products & Services,7
1616,3015,628,Stone Brewing,California,CA,Escondido,San Diego,118.401,136330955,Food & Beverage,10
26529,3016,22,Substance Over Form,California,CA,Los Angeles,Los Angeles,118.3546,15139835,Consumer Products & Services,1
22787,3017,803,Data Dimensions,Wisconsin,WI,Janesville,Janesville WI,118.3368,48228789,Business Products & Services,2
23592,3018,70,Saturn Tech,Michigan,MI,Farmington,Detroit,118.2668,2946119,IT Services,2
21056,3019,151,PCI Strategic Management,Maryland,MD,Columbia,Baltimore,118.2518,35488463,Government Services,3
3852,3020,2961,Document Technologies,Georgia,GA,Atlanta,Atlanta,118.2283,257489011,Business Products & Services,7
25583,3021,21,Foundant Technologies,Montana,MT,Bozeman,Bozeman MT,118.1846,2185463,Software,1
25219,3022,23,HMS Worldwide,North Carolina,NC,Cornelius,Charlotte,118.1544,3251818,Advertising & Marketing,1
24844,3023,18,Five Blocks,New York,NY,New York,New York City,118.1188,2134135,Business Products & Services,1
24330,3024,60,RKON Technologies,Illinois,IL,Chicago,Chicago,118.0577,40495740,IT Services,2
25826,3025,16,Tasc Performance,Louisiana,LA,Metairie,New Orleans-Metairie-Kenner LA,117.9151,5441775,Consumer Products & Services,1
25756,3026,9,ACT Dental,Kansas,KS,Leawood,Kansas City MO-KS,117.905,2259124,Health,1
25776,3027,110,YourEncore,Indiana,IN,Indianapolis,Indianapolis IN,117.8308,57604467,Health,1
25929,3028,210,Nature's Variety,Missouri,MO,St. Louis,St. Louis MO-IL,117.7358,95805461,Consumer Products & Services,1
21762,3029,174,Linktech Worldwide,California,CA,Beverly Hills,Los Angeles,117.7373,12239029,Advertising & Marketing,3
23570,3030,1294,Crane Worldwide Logistics,Texas,TX,Houston,Houston,117.7127,574742000,Logistics & Transportation,2
23883,3031,24,Switchplace,Texas,TX,Dallas,Dallas,117.6628,16640093,Travel & Hospitality,2
22271,3032,385,The Parker Companies,Georgia,GA,Savannah,Savannah GA,117.6261,265112638,Retail,3
4393,3033,48,DEB Construction,California,CA,Anaheim,Los Angeles,117.573,36521481,Construction,3
1143,3034,267,Achieve3000,New Jersey,NJ,Lakewood,New York City,117.5202,58172363,Education,7
25876,3035,47,A&I Fire and Water Restoration,South Carolina,SC,Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach SC,117.4972,21548448,Construction,1
4,3036,45,INE,Washington,WA,Bellevue,Seattle,117.4658,10023000,Education,4
23619,3037,73,Allied Associates International,Virginia,VA,Warrenton,Washington DC,117.4635,14460454,Government Services,2
2480,3038,105,M33 Integrated Solutions,South Carolina,SC,Greenville,Greenville-Mauldin-Easley SC,117.354,38865333,Logistics & Transportation,8
26324,3039,900,The Woodhouse Day Spa,Texas,TX,Victoria,Victoria TX,117.3426,37515645,Travel & Hospitality,1
24153,3040,57,Ticomix,Illinois,IL,Loves Park,Rockford IL,117.1672,9163900,IT Services,2
2992,3041,30,Amotec,Ohio,OH,Cleveland,Cleveland,117.1687,9123255,Human Resources,7
25418,3042,110,Harmony Home Health,Florida,FL,Largo,Tampa,117.0976,2387748,Health,1
19389,3043,14,Stellar Development,Florida,FL,Sarasota,Sarasota-Bradenton-Venice FL,117.0077,9990593,Construction,4
21922,3044,20,Interactive Education Concepts,California,CA,Encino,Los Angeles,116.9942,3904359,Education,2
3089,3045,17,Ohio Power Tool,Ohio,OH,Columbus,Columbus OH,116.9348,8280027,Consumer Products & Services,6
6019,3046,25,Noble,Florida,FL,Orlando,Orlando FL,116.8726,13263204,Health,4
25585,3047,110,National Tax Search,Illinois,IL,Chicago,Chicago,116.7673,8778248,Real Estate,1
26016,3048,44,SmokingPipes.com,South Carolina,SC,Little River,Myrtle Beach-Conway-North Myrtle Beach SC,116.7276,9727929,Retail,1
2122,3049,60,Merrick Systems,Texas,TX,Houston,Houston,116.6248,18127195,Energy,5
19803,3050,25,Home Trends & Design,Texas,TX,Austin,Austin,116.5501,14927877,Consumer Products & Services,4
26618,3051,34,AvAir,Arizona,AZ,Chandler,Phoenix,116.503,40730169,Logistics & Transportation,1
25987,3052,6,D&D Unlimited,Florida,FL,Orlando,Orlando FL,116.4663,4050402,Advertising & Marketing,1
21702,3053,25,BrightWave Marketing,Georgia,GA,Atlanta,Atlanta,116.438,3321330,Advertising & Marketing,3
22930,3054,33,Lead5 Media,California,CA,Newark,San Francisco,116.4231,33026032,Advertising & Marketing,2
19631,3055,56,Recruit Veterans,Texas,TX,Cedar Park,Austin,116.3942,4437363,Government Services,4
23847,3056,123,Signature Systems Group,New York,NY,New York,New York City,116.368,79260659,Manufacturing,6
21967,3057,31,AmeriCommerce,Texas,TX,Beaumont,Beaumont-Port Arthur TX,116.3499,3141677,Software,3
284,3058,140,Anytime Fitness,Minnesota,MN,Hastings,Minneapolis,116.3416,798666000,Health,6
1154,3059,1600,InGenesis,Texas,TX,San Antonio,San Antonio TX,116.3171,111608856,Health,7
25888,3060,5,Eye5 Mktg & Talent,New York,NY,New York,New York City,116.3156,2113987,Advertising & Marketing,1
22151,3061,29,DiGennaro Communications,New York,NY,New York,New York City,116.3071,5013766,Advertising & Marketing,4
24266,3062,48,Portent,Washington,WA,Seattle,Seattle,116.2141,5494000,Advertising & Marketing,2
2043,3063,25,Sales Optimizer,Florida,FL,Maitland,Orlando FL,116.2005,4162974,Business Products & Services,5
7965,3064,69,nLogic,Alabama,AL,Huntsville,Huntsville AL,116.096,14511681,Government Services,5
19897,3065,277,PM Pediatrics,New York,NY,Lake Success,New York City,116.0189,18144714,Health,4
19671,3066,41,ApoCell,Texas,TX,Houston,Houston,115.9612,9283981,Health,4
2239,3067,300,OpticsPlanet,Illinois,IL,Northbrook,Chicago,115.5598,168638930,Retail,7
3949,3068,57,Dominion Digital,Virginia,VA,Glen Allen,Richmond VA,115.536,16786111,Business Products & Services,3
25546,3069,25,PeriShip,Connecticut,CT,Branford,New Haven-Milford CT,115.4856,18149728,Logistics & Transportation,1
17549,3070,1400,AvePoint,New Jersey,NJ,Jersey City,New York City,115.4475,78494000,Software,5
25619,3071,33,Happy Cog,Pennsylvania,PA,Philadelphia,Philadelphia,115.4224,5326115,Business Products & Services,1
26552,3072,11,Visual Connections,Maryland,MD,Windsor Mill,Baltimore,115.406,2800773,IT Services,1
26164,3073,16,Crane USA,Illinois,IL,Bensenville,Chicago,115.346,26556367,Manufacturing,1
17468,3074,110,Soft Tech Consulting,Virginia,VA,Chantilly,Washington DC,115.2986,14661758,IT Services,5
22101,3075,28,Spire Investment Partners,Virginia,VA,Reston,Washington DC,115.2608,22777937,Financial Services,3
23733,3076,31,Environmental Management & Planning Solutions,Colorado,CO,Boulder,Boulder CO,115.2594,7047088,Environmental Services,2
22460,3077,18,OMW,California,CA,Novato,San Francisco,115.2206,3001101,Manufacturing,3
17467,3078,75,SaveOnResorts.com,California,CA,Carlsbad,San Diego,115.2001,7396903,Travel & Hospitality,3
25204,3079,65,PointSource,North Carolina,NC,Raleigh,Raleigh-Cary NC,115.1799,6926263,Software,1
23956,3080,4,Fun and Function,Pennsylvania,PA,Merion Station,Philadelphia,115.1501,2626015,Retail,2
20852,3081,45,Broad Street Realty,Maryland,MD,Bethesda,Washington DC,115.1274,20432800,Real Estate,3
22172,3082,92,Netgain,Minnesota,MN,St. Cloud,St. Cloud MN,115.0355,13226508,IT Services,3
22519,3083,25,Max Technical Training,Ohio,OH,Mason,Cincinnati,115.0363,3840239,IT Services,3
24004,3084,71,Xarisma,Alabama,AL,Huntsville,Huntsville AL,115.0066,9592627,Business Products & Services,2
25795,3085,100,Nammo Composite Solutions,Utah,UT,Salt Lake City,Salt Lake City,114.9692,13723744,Manufacturing,1
19705,3086,15,Nutricity,Massachusetts,MA,Walpole,Boston,114.956,9646283,Health,4
19407,3087,22,Realgy,Connecticut,CT,West Hartford,Hartford-West Hartford-East Hartford CT,114.9406,32032815,Energy,4
22458,3088,116,Richard Brady & Associates,California,CA,San Diego,San Diego,114.9301,42755076,Engineering,3
24380,3089,30,CentrexIT,California,CA,San Diego,San Diego,114.876,3330108,IT Services,2
19762,3090,37,Mom Central Consulting,Massachusetts,MA,Newton,Boston,114.8354,6377144,Advertising & Marketing,4
1807,3091,488,Bodybuilding.com,Idaho,ID,Boise,Boise City-Nampa ID,114.8276,420482000,Retail,9
118,3092,202,Improving Enterprises,Texas,TX,Addison,Dallas,114.7202,27475857,IT Services,6
4038,3093,28,KEEPRS,Minnesota,MN,Sauk Rapids,St. Cloud MN,114.7071,9195731,Retail,8
24978,3094,30,Savantis Group,Pennsylvania,PA,Exton,Philadelphia,114.7142,8303000,IT Services,1
420,3095,93,BIAS,Georgia,GA,Atlanta,Atlanta,114.5598,50062800,IT Services,5
20686,3096,507,EDM Americas,North Carolina,NC,Raleigh,Scranton--Wilkes-Barre PA,114.4983,58247000,IT Services,4
22094,3097,70,Fortus Healthcare Resources,New York,NY,Utica,Utica-Rome NY,114.3177,7435531,Health,3
25542,3098,450,Reinfro,Texas,TX,Brownsville,Brownsville-Harlingen TX,114.0994,8422452,Manufacturing,1
4821,3099,890,Rapid Global Business Solutions,Michigan,MI,Madison Heights,Detroit,114.0894,74699517,Human Resources,5
21595,3100,80,Inovex Information Systems,Maryland,MD,Hanover,Baltimore,114.0831,14639000,Government Services,3
24564,3101,23,ClickSafety,California,CA,Walnut Creek,San Francisco,114.0646,9406000,Education,2
17976,3102,38,Team Epiphany,New York,NY,New York,New York City,114.0453,11064000,Advertising & Marketing,6
25000,3103,41,The Cydio Group,California,CA,San Diego,San Diego,114.0324,3809509,IT Services,1
24126,3104,1000,STS International (Pleasanton CA),California,CA,Pleasanton,San Francisco,113.9703,43130000,IT Services,2
8181,3105,273,Peoplelink,Indiana,IN,South Bend,South Bend-Mishawaka IN-MI,113.9338,227354512,Human Resources,3
19552,3106,53,Mango Languages,Michigan,MI,Farmington Hills,Detroit,113.9153,8149582,Education,4
20166,3107,100,Christmas Central,New York,NY,Cheektowaga,Buffalo-Niagara Falls NY,113.8301,21748728,Retail,4
3738,3108,330,Plasticard - Locktech International,North Carolina,NC,Asheville,Asheville NC,113.716,44592034,Business Products & Services,5
73,3109,67,Adlucent,Texas,TX,Austin,Austin,113.6922,11315000,Advertising & Marketing,4
1025,3110,182,Choicelunch,California,CA,San Ramon,San Francisco,113.6295,17882083,Food & Beverage,6
24997,3111,61,Open Scan,Colorado,CO,Denver,Denver,113.5991,11733000,Financial Services,1
26278,3112,10,WriterAccess,Massachusetts,MA,Boston,Boston,113.5834,2891735,Business Products & Services,1
1784,3113,120,ShoppersChoice.com,Louisiana,LA,Baton Rouge,Baton Rouge LA,113.5357,50737118,Consumer Products & Services,7
23653,3114,46,PeopleFirm,Washington,WA,Seattle,Seattle,113.544,7862127,Human Resources,2
24887,3115,22,Innovative,Maryland,MD,Hagerstown,Hagerstown-Martinsburg MD-WV,113.3026,4474681,IT Services,1
20137,3116,83,Innovest Systems,New York,NY,New York,New York City,113.2082,17385000,Financial Services,3
25058,3117,26,Spearhead Staffing,New Jersey,NJ,Bridgewater,New York City,113.1538,2079202,Health,1
3754,3118,155,Telular,Illinois,IL,Chicago,Chicago,113.1382,98943000,Telecommunications,6
2598,3119,200,XIFIN,California,CA,San Diego,San Diego,113.1431,37744614,Software,8
471,3120,90,iVision,Georgia,GA,Atlanta,Atlanta,113.027,34041173,IT Services,6
20623,3121,1227,Westlake Financial Services,California,CA,Los Angeles,Los Angeles,113.0102,569240000,Financial Services,4
